song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream,instrumentalness,liveliness,valence,predicted_mood,spotify_id,spotify_url
Ugabhoga Ninnane Paduve and Odi Barayya,radha jaya lakshmi,/artist/radha-jaya-lakshmi,0.0,Kannada,2012-08-02,0.34,0.145,0.717,0.478,-8.381,0.0841,113.951,0,8,0.0091,4,99,690477,0,0,0,Happy,4DdaBWmHqdx65kbViPhft6,https://open.spotify.com/track/4DdaBWmHqdx65kbViPhft6
Ore Notada,P.B. Sreenivas|S. Janaki,/artist/pb-sreenivas|/artist/s-janaki,0.0,Kannada,2012-08-05,0.36,0.706,0.627,0.743,-10.452,0.032,140.111,1,1,0.02,4,37,912740,0,0,0,Sad,7nZS8taLcPiUKIg65wjPQx,https://open.spotify.com/track/7nZS8taLcPiUKIg65wjPQx
Hrudayadalli Aase Moodi,Vani Jairam|S. P. Balasubrahmanyam,/artist/vani-jayaram|/artist/s-p-balasubrahamanyam,0.0,Kannada,2012-08-07,0.36,0.54,0.613,1.0,-4.497,0.038,118.03,0,10,0.03,4,71,1819591,0,0,0,Sad,2lfeTaWnYhgRoRTYUZU33D,https://open.spotify.com/track/2lfeTaWnYhgRoRTYUZU33D
Hoovina Haasige,S. P. Sailaja,/artist/s-p-sailaja-2,0.0,Kannada,2012-08-10,0.3,0.43,0.123,0.3,-13.565,0.0046,119.675,0,10,0.0163,4,28,7202180,0,0,0,Sad,5RsuuT9DIXc6ABVUnmQ8EO,https://open.spotify.com/track/5RsuuT9DIXc6ABVUnmQ8EO
Aadhi Lakshmi Devige,Kadri Gopalnath,/artist/kadri-gopalnath,0.0,Kannada,2012-08-11,0.76,0.61,0.364,0.6,-8.015,0.07,154.955,1,1,0.0836,4,69,5449651,0,0,0,Sad,5bIO6bUzcTz8G1tbTvx5w5,https://open.spotify.com/track/5bIO6bUzcTz8G1tbTvx5w5
Govinda Vittala,B. V. Karanth,/artist/b-v-karanth-1,0.0,Kannada,2012-09-04,0.02,0.558,0.096,0.774,-7.94,0.08,128.4,1,1,0.076,4,58,9058000,0,0,0,Sad,3PRO9TUb2npQiZtWgDOoFp,https://open.spotify.com/track/3PRO9TUb2npQiZtWgDOoFp
Savige Bisi Bisi,L.R. Eswari,/artist/lr-eswari-2,0.0,Kannada,2012-09-07,0.5,0.077,0.771,0.254,-9.733,0.03,134.38,1,1,0.04,4,55,2066887,0,0,0,Energetic,4h3duoRQIsUBWMbrF2Tmdn,https://open.spotify.com/track/4h3duoRQIsUBWMbrF2Tmdn
Niraaseya Marubhoomige,P. Jayachandran,/artist/p-jayachandran-1,0.0,Kannada,2012-09-08,0.64,0.53,0.879,0.71,-8.811,0.086,108.22,1,7,0.09,4,94,5740089,0,0,0,Happy,1ZY9tWu27Ia58LY2jhcQhp,https://open.spotify.com/track/1ZY9tWu27Ia58LY2jhcQhp
Cheluvina Vadana,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Kannada,2012-10-02,0.23,0.37,0.692,0.61,-7.375,0.0834,108.472,0,4,0.014,4,55,1560064,0,0,0,Sad,1utCVSK7wL8mOQB0ya19h2,https://open.spotify.com/track/1utCVSK7wL8mOQB0ya19h2
Yelliharo Nalla,S. Janaki|P.B. Sreenivas,/artist/s-janaki|/artist/pb-sreenivas,0.0,Kannada,2012-10-03,0.18,0.738,0.678,0.161,-13.259,0.001,178.299,1,1,0.04,4,83,3555220,0,0,0,Sad,3dSa6hFpSobMElLB2u6RHk,https://open.spotify.com/track/3dSa6hFpSobMElLB2u6RHk
Kannadammana Devaalaya,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2012-10-05,0.12,0.661,0.69,0.248,-12.112,0.08,110.047,1,4,0.0262,4,44,2985905,0,0,0,Sad,0M8Vi5mm4F5BnQD1VIS4Pb,https://open.spotify.com/track/0M8Vi5mm4F5BnQD1VIS4Pb
Olava Sudeya,S. Janaki|Ramakrishnan Murthy,/artist/s-janaki|/artist/ramakrishnan-murthy,0.0,Kannada,2012-10-07,0.69,0.551,0.655,0.021,-5.083,0.0499,186.162,1,4,0.061,4,92,6861578,0,0,0,Happy,17XaTUs5uhG6u95HMBGWFg,https://open.spotify.com/track/17XaTUs5uhG6u95HMBGWFg
Ninna Nanna,Dr. Rajkumar,/artist/dr-rajkumar-1,0.0,Kannada,2012-11-02,0.89,0.34,0.251,0.353,-6.302,0.02,130.0,0,10,0.04,4,91,9969430,0,0,0,Sad,27lJIfwTUUhzg9c6S3KFLT,https://open.spotify.com/track/27lJIfwTUUhzg9c6S3KFLT
Naa Donkadarenu,B. V. Karanth,/artist/b-v-karanth-1,0.0,Kannada,2012-11-04,0.41,0.46,0.473,0.644,-7.142,0.0258,140.002,0,11,0.086,4,30,3054779,0,0,0,Sad,4tacF4kqxPAx1FgdgClhan,https://open.spotify.com/track/4tacF4kqxPAx1FgdgClhan
Olidiha Managalu,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Kannada,2012-11-11,0.91,0.6,0.587,0.673,-12.161,0.095,213.408,1,1,0.077,4,35,3442570,0,0,0,Sad,2H9NFgJ9YofM1Lz4b4WF0V,https://open.spotify.com/track/2H9NFgJ9YofM1Lz4b4WF0V
Naa Benki Yanthe,Dr. Rajkumar|P.B. Sreenivas,/artist/dr-rajkumar-1|/artist/pb-sreenivas,0.0,Kannada,2012-12-02,0.1,0.39,0.805,0.5,-8.811,0.059,207.968,0,10,0.0526,4,86,5609999,0,0,0,Happy,1nzqqtcQ57MjnuzTTIo5zv,https://open.spotify.com/track/1nzqqtcQ57MjnuzTTIo5zv
Jaya Jaya Sarvesa,Ambilikuttan|Lathika,/artist/ambilikuttan|/artist/lathika,0.0,Kannada,2012-12-03,0.33,0.732,0.89,0.25,-8.704,0.06,138.019,0,9,0.09,4,82,11215214,0,0,0,Happy,3VJvFpADVTgT23AdRTgrv2,https://open.spotify.com/track/3VJvFpADVTgT23AdRTgrv2
Kaamanna Kattige,P.B. Sreenivas|T. A. Mothi,/artist/pb-sreenivas|/artist/t-a-mothi,0.0,Kannada,2012-12-04,0.31,0.888,0.809,0.774,-4.144,0.08,110.0,1,8,0.08,4,99,4504355,0,0,0,Energetic,7x8smmHo6ZgCw06fxZI6jz,https://open.spotify.com/track/7x8smmHo6ZgCw06fxZI6jz
Bheeshma Vijaya - Part 2,Neelaavara Ramakrishnayaa,/artist/neelaavara-ramakrishnayaa,0.0,Kannada,2012-12-06,0.01,0.8,0.129,0.3,-4.52,0.002,115.835,0,6,0.03,4,39,6690686,0,0,0,Sad,3meq7fwPmchcUwgibUGDe8,https://open.spotify.com/track/3meq7fwPmchcUwgibUGDe8
Sharanu Shiddhi Vinayaka,K. Anand Mohan,/artist/k-anand-mohan-1,0.0,Kannada,2012-12-09,1.0,0.484,0.693,0.808,-13.26,0.0356,130.039,0,5,0.0776,4,43,3783101,0,0,0,Happy,6hOAXNb1Urv5866Wxc3vzy,https://open.spotify.com/track/6hOAXNb1Urv5866Wxc3vzy
Thakka Dimi Thanna,Manjula Gururaj,/artist/manjula-gururaj,0.0,Kannada,2012-12-12,0.48,0.31,0.981,0.9,-8.302,0.04,168.028,1,1,0.014,4,86,7931462,0,0,0,Energetic,41IHWR4Ew3zhVIMPyUd6rS,https://open.spotify.com/track/41IHWR4Ew3zhVIMPyUd6rS
Maraviddu Phalavenu,Rathna Mala Prakash,/artist/rathna-mala-prakash,0.0,Kannada,2013-01-01,0.69,0.214,0.34,0.517,-8.845,0.0,159.98,1,2,0.06,4,49,9431703,0,0,0,Sad,6feSL1jcdineF4YHZ6Xrz2,https://open.spotify.com/track/6feSL1jcdineF4YHZ6Xrz2
Kalabeda Kolabeda - Drmbalamuralikrishna,M. Balamuralikrishna,/artist/m-balamuralikrishna-1,0.0,Kannada,2013-01-02,0.92,0.62,0.201,0.1,-8.803,0.0652,208.076,0,10,0.1,4,33,3671977,0,0,0,Sad,6O0SDM6DQGnxNm2FevKZDe,https://open.spotify.com/track/6O0SDM6DQGnxNm2FevKZDe
Premisona Baara,S. Janaki|P.B. Sreenivas,/artist/s-janaki|/artist/pb-sreenivas,0.0,Kannada,2013-01-04,0.22,0.17,0.149,0.7,-2.122,0.093,135.005,1,1,0.05,4,29,3231420,0,0,0,Sad,6XvG2tUhniCU0DZR7Wjekl,https://open.spotify.com/track/6XvG2tUhniCU0DZR7Wjekl
O Gelathi Nanna,P.B. Sreenivas|B.K. Sumitra,/artist/pb-sreenivas|/artist/bk-sumitra-2,0.0,Kannada,2013-01-08,0.32,0.32,0.662,0.74,-3.57,0.01,149.937,1,1,0.091,4,58,2986923,0,0,0,Energetic,6aH8az2TJl3QvKxSoMLBY7,https://open.spotify.com/track/6aH8az2TJl3QvKxSoMLBY7
Enaguve Neenu,C Aswath|B.R.Chaya,/artist/c-aswath|/artist/brchaya,0.0,Kannada,2013-01-12,0.81,0.41,0.563,0.35,-3.77,0.097,110.065,1,0,0.0029,4,42,5821415,0,0,0,Sad,1gPLFkX23fIo5MEgx7c9gP,https://open.spotify.com/track/1gPLFkX23fIo5MEgx7c9gP
Rukmini Bareda Oleyu,Anjali V Bhat,/artist/anjali-v-bhat,0.0,Kannada,2013-02-03,0.78,0.163,0.409,0.406,-13.925,0.007,151.878,0,8,0.058,4,80,5507364,0,0,0,Sad,30hQeJljrG7hBmj81WRrZO,https://open.spotify.com/track/30hQeJljrG7hBmj81WRrZO
Asathoma Sargamaya,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2013-02-04,0.8,0.896,0.386,0.67,-7.148,0.0166,180.064,1,7,0.1,4,93,5812966,0,0,0,Sad,7sYRTvBCWo7JsTj74KgPiU,https://open.spotify.com/track/7sYRTvBCWo7JsTj74KgPiU
Aadabeku Karate Aadabeku,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2013-02-08,0.37,0.71,0.019,0.3,-3.707,0.05,180.058,1,7,0.04,4,41,8193030,0,0,0,Sad,58uu5CIADcgYKb1mIobCjJ,https://open.spotify.com/track/58uu5CIADcgYKb1mIobCjJ
Bhishma Pratigne - Part - 2,Karnataka Nataka Mandali,/artist/karnataka-nataka-mandali,0.0,Kannada,2013-02-10,0.91,0.9,0.809,0.5,-12.151,0.09,200.004,0,0,0.08,4,44,5253282,0,0,0,Happy,7EKDVT0wyqJ87BeZAUGOmT,https://open.spotify.com/track/7EKDVT0wyqJ87BeZAUGOmT
Dance Bit,Group Song,/artist/group-song,0.0,Kannada,2013-03-01,0.76,0.65,0.285,0.5,-13.084,0.0982,184.39,1,0,0.0161,4,36,9187187,0,0,0,Sad,52x2RTtDqB1Fs10RfEvlrG,https://open.spotify.com/track/52x2RTtDqB1Fs10RfEvlrG
Naanu Yaaru Yaava Vooru,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2013-03-04,0.82,0.12,0.758,0.8,-13.901,0.0402,129.97,1,1,0.07,4,91,10545017,0,0,0,Happy,0RwjYuGGnpql1UBfhOaq0b,https://open.spotify.com/track/0RwjYuGGnpql1UBfhOaq0b
Naguva Cheluva Mogava,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,0.0,Kannada,2013-03-05,0.89,0.33,0.439,0.9,-2.209,0.0714,198.744,0,10,0.0684,4,80,10752805,0,0,0,Sad,6dvZ9YupWV18hSwdDo8jza,https://open.spotify.com/track/6dvZ9YupWV18hSwdDo8jza
Godholi Haruva,P. Susheela|P.B. Sreenivas,/artist/p-suseela-2|/artist/pb-sreenivas,0.0,Kannada,2013-03-08,0.67,0.467,0.358,0.547,-12.303,0.004,142.499,1,1,0.065,4,25,4074722,0,0,0,Sad,1xtiBha6dl6Dz96J8DQ7PV,https://open.spotify.com/track/1xtiBha6dl6Dz96J8DQ7PV
Kannalli Neenu,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,0.0,Kannada,2013-03-10,0.04,0.253,0.616,0.974,-9.975,0.091,155.886,1,1,0.02,4,74,9508895,0,0,0,Sad,7r0nkf8RbBW3BP8lnE1Rtd,https://open.spotify.com/track/7r0nkf8RbBW3BP8lnE1Rtd
Sandesha Meghasandesha,P. Susheela,/artist/p-suseela-2,0.0,Kannada,2013-04-04,0.65,0.72,0.463,0.7,-7.776,0.056,128.097,0,10,0.0555,4,65,5241105,0,0,0,Sad,50MAmiCw4NYjPg0yxYTFRB,https://open.spotify.com/track/50MAmiCw4NYjPg0yxYTFRB
Naane Veene Neene Thanthi,P.B. Sreenivas|S. Janaki,/artist/pb-sreenivas|/artist/s-janaki,0.0,Kannada,2013-04-05,0.76,0.311,0.723,0.384,-3.964,0.02,187.972,1,6,0.085,4,95,7884,0,0,0,Happy,7mJho3QGP0McuXCxKaA2IF,https://open.spotify.com/track/7mJho3QGP0McuXCxKaA2IF
Mareyada Mathadu,B.K. Sumitra,/artist/bk-sumitra-2,0.0,Kannada,2013-04-09,0.82,0.88,0.429,0.8,-9.436,0.085,130.021,0,6,0.001,4,100,702319,0,0,0,Sad,3Rwgq1jaDTLkzZFzzX2s02,https://open.spotify.com/track/3Rwgq1jaDTLkzZFzzX2s02
Haadu Manave Haadu,P.B. Sreenivas|Vijayalakshmi Sharma|Chorus,/artist/pb-sreenivas|/artist/vijayalakshmi-sharma|/artist/chorus,0.0,Kannada,2013-04-10,0.85,0.653,0.205,0.151,-12.648,0.011,164.064,0,5,0.01,4,42,1301206,0,0,0,Sad,2icNGaxou1cp9cfU4ncPj0,https://open.spotify.com/track/2icNGaxou1cp9cfU4ncPj0
Donku Balada Nayakare,B. V. Karanth,/artist/b-v-karanth-1,0.0,Kannada,2013-04-12,0.57,0.28,0.251,0.5,-13.745,0.042,164.613,1,1,0.0016,4,55,528529,0,0,0,Sad,4V0HSDjlyaiQ7cErR72Ywx,https://open.spotify.com/track/4V0HSDjlyaiQ7cErR72Ywx
Naane Veene Neene Thanthi,P.B. Sreenivas|S. Janaki,/artist/pb-sreenivas|/artist/s-janaki,0.0,Kannada,2013-05-02,0.1,0.31,0.412,0.4,-4.552,0.0251,113.054,1,1,0.0903,4,72,9090680,0,0,0,Sad,7mJho3QGP0McuXCxKaA2IF,https://open.spotify.com/track/7mJho3QGP0McuXCxKaA2IF
Maneya Brundaavana,B.K. Sumitra,/artist/bk-sumitra-2,0.0,Kannada,2013-05-06,0.94,0.862,0.214,0.434,-6.443,0.0596,150.081,0,11,0.097,4,83,6498876,0,0,0,Sad,4AiuFb9oVefJPBZnLVZtTu,https://open.spotify.com/track/4AiuFb9oVefJPBZnLVZtTu
Hasivaadode,Indoo Vishwanath,/artist/indoo-vishwanath,0.0,Kannada,2013-05-10,0.13,0.08,0.732,0.6,-5.959,0.0581,150.064,1,8,0.0717,4,45,4563325,0,0,0,Energetic,3nfu7cMw2SMuT0mdwWsS82,https://open.spotify.com/track/3nfu7cMw2SMuT0mdwWsS82
E Sambhashane,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,0.0,Kannada,2013-05-12,0.36,0.69,0.254,0.1,-10.328,0.0451,149.636,1,0,0.029,4,40,11052372,0,0,0,Sad,1OwhXFpVxbSLXked35VNFJ,https://open.spotify.com/track/1OwhXFpVxbSLXked35VNFJ
Kuladalli Keelyavudho,Ghanatasala,/artist/ghanatasala,0.0,Kannada,2013-06-02,0.58,1.0,0.333,0.4,-9.42,0.027,168.03,0,4,0.071,4,29,1188658,0,0,0,Sad,4k9nRHbBASkXyVHyEyJB3u,https://open.spotify.com/track/4k9nRHbBASkXyVHyEyJB3u
Nee Yello Alle Ee Kannu,K. S. Chithra,/artist/chitra,0.0,Kannada,2013-06-05,0.45,0.917,0.576,0.97,-4.388,0.05,110.002,1,1,0.0319,4,53,686996,0,0,0,Sad,6dyeeJvZi3BuWh3eYtpNip,https://open.spotify.com/track/6dyeeJvZi3BuWh3eYtpNip
Kanninda Karede,S. Janaki,/artist/s-janaki,0.0,Kannada,2013-06-07,0.79,0.896,0.498,0.327,-3.368,0.059,134.879,1,1,0.03,4,37,3986609,0,0,0,Happy,4nvJvkH33mPUYs74MBhxre,https://open.spotify.com/track/4nvJvkH33mPUYs74MBhxre
Naanu Neenu Joodi - Duet,P.B. Sreenivas|P. Susheela,/artist/pb-sreenivas|/artist/p-suseela-2,0.0,Kannada,2013-06-09,0.53,0.12,0.725,0.63,-3.616,0.0973,105.0,0,4,0.014,4,95,7304411,0,0,0,Energetic,5oJK3iTwg3Tc86WcNgpOYf,https://open.spotify.com/track/5oJK3iTwg3Tc86WcNgpOYf
Bhoo Swamy Ramachandra,Rajaprabhu Dhothre,/artist/rajaprabhu-dhothre,0.0,Kannada,2013-07-01,0.93,0.284,0.496,0.828,-4.851,0.0889,152.196,1,4,0.0,4,44,7536074,0,0,0,Sad,7fSTW1qSqM8Tsa5BaQ4rL0,https://open.spotify.com/track/7fSTW1qSqM8Tsa5BaQ4rL0
Thali Kattilla,S. P. Balasubrahmanyam|Vani Jairam,/artist/s-p-balasubrahamanyam|/artist/vani-jayaram,0.0,Kannada,2013-07-02,0.45,0.162,0.81,0.391,-5.478,0.0481,119.997,0,8,0.023,4,88,2092481,0,0,0,Sad,5qiqHPyqgOyS8YVlkFNc8o,https://open.spotify.com/track/5qiqHPyqgOyS8YVlkFNc8o
Thookadisi Thookadisi,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2013-07-02,0.82,0.504,0.145,0.139,-13.163,0.07,129.004,1,9,0.03,4,33,3583607,0,0,0,Sad,6fYkHZ3MNMoonGnFzY1qKE,https://open.spotify.com/track/6fYkHZ3MNMoonGnFzY1qKE
Kannadada Makkalella,G. K. Venkatesh,/artist/g-k-venkatesh-1,0.0,Kannada,2013-07-09,0.92,0.379,0.751,0.851,-4.237,0.085,128.0,0,11,0.08,4,72,5924576,0,0,0,Happy,34jV6nLFNcCChvKxJzpHSF,https://open.spotify.com/track/34jV6nLFNcCChvKxJzpHSF
Raghavendra Gururaayara,P. Susheela,/artist/p-suseela-2,0.0,Kannada,2013-08-01,0.63,0.022,0.405,0.705,-9.679,0.072,154.113,1,11,0.0269,4,80,7798642,0,0,0,Sad,4RtIAq1eSSCHPyhpunY7F6,https://open.spotify.com/track/4RtIAq1eSSCHPyhpunY7F6
Beladingalina,P.B. Sreenivas|S. Janaki,/artist/pb-sreenivas|/artist/s-janaki,0.0,Kannada,2013-08-03,0.78,0.36,0.767,0.6,-8.349,0.05,170.16,1,5,0.08,4,82,10209293,0,0,0,Happy,3Urkk49eDms63eYGeabK0J,https://open.spotify.com/track/3Urkk49eDms63eYGeabK0J
Krishna Yendare Bhayavilla,S. Janaki|Jayadev,/artist/s-janaki|/artist/jayadev,0.0,Kannada,2013-08-04,0.31,0.069,0.598,0.144,-2.181,0.032,144.873,1,1,0.03,4,83,5680603,0,0,0,Sad,1EdcdYgAVns6UW21IE617v,https://open.spotify.com/track/1EdcdYgAVns6UW21IE617v
Sevavthige Chandinantha,Sulamangalam R Rajalakshmi,/artist/sulamangalam-r-rajalakshmi,0.0,Kannada,2013-08-08,0.38,0.759,0.067,0.618,-6.762,0.02,139.931,1,8,0.02,4,40,1647351,0,0,0,Sad,3RLFo5sVlGetc58kOfap49,https://open.spotify.com/track/3RLFo5sVlGetc58kOfap49
Dingu Dongu Disco Dance,Rajesh|Mangala|Suma|Kusuma,/artist/rajesh|/artist/mangala|/artist/suma|/artist/kusuma,0.0,Kannada,2013-08-10,0.93,0.011,0.923,0.117,-8.722,0.0581,145.106,1,1,0.03,4,76,7961735,0,0,0,Happy,20PtKbf9oXiAJY8C4RyJ07,https://open.spotify.com/track/20PtKbf9oXiAJY8C4RyJ07
Ninna Roopu Edeya,S. Janaki,/artist/s-janaki,0.0,Kannada,2013-08-11,0.29,0.236,0.204,0.8,-4.969,0.08,194.812,1,7,0.08,4,45,1541336,0,0,0,Sad,6xdqoVVG9xkKUQSApfExWK,https://open.spotify.com/track/6xdqoVVG9xkKUQSApfExWK
Eako Ee Dina,S. Janaki,/artist/s-janaki,0.0,Kannada,2013-09-01,0.97,0.481,0.994,0.344,-11.437,0.0147,152.11,1,7,0.029,4,74,3244654,0,0,0,Happy,4c7ouysgjxGaQbnCGesndo,https://open.spotify.com/track/4c7ouysgjxGaQbnCGesndo
Mamathe Embantha - Sad,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2013-09-02,0.77,0.71,0.693,0.3,-8.474,0.09,162.584,1,0,0.045,4,75,7505002,0,0,0,Happy,1Siu5RybghatXxvYP2BxFL,https://open.spotify.com/track/1Siu5RybghatXxvYP2BxFL
Tirupati Girivaasa,P.B. Sreenivas|P Suhseela|S. Janaki,/artist/pb-sreenivas|/artist/p-suhseela|/artist/s-janaki,0.0,Kannada,2013-09-07,0.14,0.31,0.137,0.3,-12.707,0.0758,148.071,1,1,0.03,4,100,10443893,0,0,0,Sad,4Un93jcUc974sKX2EVcHmE,https://open.spotify.com/track/4Un93jcUc974sKX2EVcHmE
Sari Sati Yaarilla,S. Janaki|B. Vasantha,/artist/s-janaki|/artist/b-vasantha-1,0.0,Kannada,2013-09-12,0.89,0.425,0.964,0.771,-10.164,0.0535,109.596,1,8,0.0795,4,54,1562660,0,0,0,Happy,7G03CEyKKMHUcyp14YZrBD,https://open.spotify.com/track/7G03CEyKKMHUcyp14YZrBD
Yellaadaru Hogu,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2013-10-01,0.2,0.93,0.75,0.3,-2.654,0.041,180.034,0,9,0.025,4,82,5945187,0,0,0,Energetic,2mHVxw7giNKYcP6zlfi9uW,https://open.spotify.com/track/2mHVxw7giNKYcP6zlfi9uW
Kolala Maduhra,B.R.Chaya,/artist/brchaya,0.0,Kannada,2013-10-02,0.15,0.698,0.202,0.323,-9.822,0.0286,125.974,1,1,0.085,4,48,9458476,0,0,0,Sad,3pZRa6lmMegLsJCLDHpfIY,https://open.spotify.com/track/3pZRa6lmMegLsJCLDHpfIY
Pony Tailu Nodu Nodu,L.R. Eswari|S. P. Balasubrahmanyam,/artist/lr-eswari-2|/artist/s-p-balasubrahamanyam,0.0,Kannada,2013-10-05,0.82,0.922,0.503,0.664,-7.536,0.0788,115.044,1,1,0.08,4,60,4360726,0,0,0,Happy,2aQ1XsYUIKi97sDoY5MQoZ,https://open.spotify.com/track/2aQ1XsYUIKi97sDoY5MQoZ
Joke Nannu Balliya Minchu,L.R. Eswari,/artist/lr-eswari-2,0.0,Kannada,2013-10-08,0.71,0.17,0.391,0.51,-4.349,0.062,151.95,0,3,0.0298,4,53,3168352,0,0,0,Sad,7yvwrx1wSqydt0YNcqrKvc,https://open.spotify.com/track/7yvwrx1wSqydt0YNcqrKvc
Hridayaakashadi,Bellur Sisters,/artist/bellur-sisters,0.0,Kannada,2013-10-12,0.59,0.774,0.717,0.48,-12.039,0.005,137.97,1,5,0.042,4,85,7715036,0,0,0,Happy,0nmtLim1MeFO7KXY6RVSDX,https://open.spotify.com/track/0nmtLim1MeFO7KXY6RVSDX
Elliruve,S. P. Balasubrahmanyam|Vani Jairam,/artist/s-p-balasubrahamanyam|/artist/vani-jayaram,0.0,Kannada,2013-11-04,0.03,0.951,0.147,0.408,-11.047,0.022,158.024,1,2,0.04,4,47,10901585,0,0,0,Sad,24kcmSFzcVoJBz9HV24zzE,https://open.spotify.com/track/24kcmSFzcVoJBz9HV24zzE
Kasthoori Kannada Kuladha,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Kannada,2013-11-05,0.83,0.07,0.898,0.82,-13.567,0.007,194.744,1,1,0.07,4,42,1244285,0,0,0,Energetic,5u1ikOPsO25P7V0qmvAnLV,https://open.spotify.com/track/5u1ikOPsO25P7V0qmvAnLV
Premavo Premavo,S. P. Balasubrahmanyam|Manjula Gururaj,/artist/s-p-balasubrahamanyam|/artist/manjula-gururaj,0.0,Kannada,2013-11-07,0.68,0.04,0.864,0.85,-9.878,0.0209,141.888,0,4,0.01,4,63,10025192,0,0,0,Happy,6f53WUmP58aByvXOxaDIuN,https://open.spotify.com/track/6f53WUmP58aByvXOxaDIuN
Keli Premigale,S. P. Balasubrahmanyam|Latha Hamsalekha,/artist/s-p-balasubrahamanyam|/artist/latha-hamsalekha,0.0,Kannada,2013-11-12,0.49,0.189,0.693,0.528,-5.987,0.0853,176.046,1,2,0.0466,4,92,11388789,0,0,0,Energetic,28MK1xrdUQ1f2JqDAgUEwN,https://open.spotify.com/track/28MK1xrdUQ1f2JqDAgUEwN
Malle Maale,L.R. Eswari,/artist/lr-eswari-2,0.0,Kannada,2013-12-02,0.43,0.6,0.627,0.4,-13.138,0.0303,152.015,1,1,0.07,4,80,2956057,0,0,0,Sad,6aXqtIcwopqC50jeQI2rNP,https://open.spotify.com/track/6aXqtIcwopqC50jeQI2rNP
Idhe Nanna Uttara,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2013-12-12,0.86,0.616,0.376,0.103,-10.507,0.082,178.641,1,7,0.09,4,49,4021834,0,0,0,Sad,3eXnlujIwZeNu2QJumNIRp,https://open.spotify.com/track/3eXnlujIwZeNu2QJumNIRp
Hennina Maathige,P. Susheela|S. P. Balasubrahmanyam,/artist/p-suseela-2|/artist/s-p-balasubrahamanyam,0.0,Kannada,2014-01-03,0.44,0.52,0.213,0.4,-12.12,0.0179,160.05,1,9,0.053,4,90,2210058,0,0,0,Sad,2eA7cK1KxfSwlxd7GeIGrq,https://open.spotify.com/track/2eA7cK1KxfSwlxd7GeIGrq
Yaava Janmada Geleya,P. Susheela,/artist/p-suseela-2,0.0,Kannada,2014-01-05,0.5,0.138,0.223,0.805,-13.278,0.0469,139.979,1,4,0.05,4,40,2130222,0,0,0,Sad,5gOl7gMDWXOAZkWop77L5E,https://open.spotify.com/track/5gOl7gMDWXOAZkWop77L5E
Shramadi Naav Dudidhu,Jikki|P.B. Sreenivas,/artist/jikki|/artist/pb-sreenivas,0.0,Kannada,2014-01-09,0.21,0.79,0.27,0.64,-3.057,0.004,150.018,1,7,0.0102,4,86,6789811,0,0,0,Sad,7ds0yEz4WfkqAJVG9BqzBU,https://open.spotify.com/track/7ds0yEz4WfkqAJVG9BqzBU
Haavina Dwesha Hanneradu Varusha,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2014-01-11,0.95,0.84,0.313,0.6,-4.937,0.0,149.786,0,4,0.041,4,55,10455559,0,0,0,Sad,7nFAsHNf56DFgTNXvMy6Yt,https://open.spotify.com/track/7nFAsHNf56DFgTNXvMy6Yt
Bare Nee Cheluve,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2014-01-12,0.16,0.256,0.176,0.506,-9.353,0.042,190.05,1,1,0.03,4,40,9926568,0,0,0,Sad,6hDcfvRvEGDsO3mdUph25W,https://open.spotify.com/track/6hDcfvRvEGDsO3mdUph25W
Ondoorinalli Ibbaru (Sad),S. P. Balasubrahmanyam|Manjula Gururaj,/artist/s-p-balasubrahamanyam|/artist/manjula-gururaj,0.0,Kannada,2014-02-05,0.14,0.07,0.897,0.758,-2.015,0.0,165.876,1,5,0.0,4,51,9830787,0,0,0,Energetic,1EwWzxBY8rbd3Bn1crGxMd,https://open.spotify.com/track/1EwWzxBY8rbd3Bn1crGxMd
