song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream,instrumentalness,liveliness,valence,predicted_mood,spotify_id,spotify_url
Nela Meeda Jaabili,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2008-10-10,0.89,0.88,0.157,0.561,-9.232,0.0905,150.018,1,11,0.085,4,27,6310666,0,0,0,Sad,4PNHWGbvOCkvqL6GkpjUSy,https://open.spotify.com/track/4PNHWGbvOCkvqL6GkpjUSy
Veyi Deepaalu Naalona,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2008-10-12,0.89,0.28,0.737,0.738,-5.692,0.078,174.046,1,2,0.07,4,96,7579876,0,0,0,Happy,0S3F3vo2aTOK5bBQKbA1PQ,https://open.spotify.com/track/0S3F3vo2aTOK5bBQKbA1PQ
Pada Pada,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2008-11-02,0.61,0.37,0.122,0.509,-7.065,0.012,149.924,0,10,0.0085,4,59,8709265,0,0,0,Sad,3J4FqVE5OOolqgFKDVgxUH,https://open.spotify.com/track/3J4FqVE5OOolqgFKDVgxUH
Ye Divilo Virisina - Sjanaki,S. Janaki,/artist/s-janaki,0.0,Telugu,2008-11-04,0.15,0.79,0.708,0.353,-6.915,0.08,149.947,0,1,0.0871,4,42,3763180,0,0,0,Energetic,7nrzlOtEuvy3Jw6AOzXUhb,https://open.spotify.com/track/7nrzlOtEuvy3Jw6AOzXUhb
Yedannunnado,P Leela,/artist/p-leela,0.0,Telugu,2008-11-05,0.53,0.449,0.105,0.916,-12.097,0.058,144.518,1,8,0.07,4,36,1964864,0,0,0,Sad,0b6QLFqbjCVRzRIKlYVv0W,https://open.spotify.com/track/0b6QLFqbjCVRzRIKlYVv0W
Dayato Nanu Kanuma,Kalluri Muralikrishna,/artist/kalluri-muralikrishna,0.0,Telugu,2008-11-07,0.2,0.191,0.617,0.165,-13.318,0.0193,174.02,1,7,0.0064,4,45,351631,0,0,0,Sad,32frai7DNbVoBCpplMNtDc,https://open.spotify.com/track/32frai7DNbVoBCpplMNtDc
Maate Manthram,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Telugu,2008-11-08,0.83,0.786,0.145,0.341,-5.228,0.0603,150.056,0,7,0.0046,4,99,660179,0,0,0,Sad,6tPcbnMZ60w5M06FSW9Sh2,https://open.spotify.com/track/6tPcbnMZ60w5M06FSW9Sh2
Lalitha Bhaava Nilaya,Ghanatasala|Vaidehi|A.P. Komala|Chorus,/artist/ghanatasala|/artist/vaidehi|/artist/ap-komala|/artist/chorus,0.0,Telugu,2008-11-11,0.29,0.35,0.716,0.987,-7.358,0.083,139.881,0,1,0.093,4,44,6916014,0,0,0,Energetic,0syWP6hExPrVVfq8yVL0oa,https://open.spotify.com/track/0syWP6hExPrVVfq8yVL0oa
Bullet Bullet,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2008-12-01,0.2,0.212,0.716,0.383,-3.211,0.0,174.96,0,3,0.089,4,83,10072832,0,0,0,Energetic,7yRjK5VAhutl17i0yBaCIs,https://open.spotify.com/track/7yRjK5VAhutl17i0yBaCIs
Jumbare Jumbare,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Telugu,2008-12-04,0.5,0.55,0.38,0.853,-2.164,0.005,172.022,1,0,0.065,4,73,3628577,0,0,0,Sad,6ViFUsv7Kssnet2PTe0nws,https://open.spotify.com/track/6ViFUsv7Kssnet2PTe0nws
Manchitananiki,Ghanatasala,/artist/ghanatasala,0.0,Telugu,2008-12-04,0.43,0.2,0.816,0.423,-5.141,0.03,139.998,1,1,0.0408,4,42,2877684,0,0,0,Sad,47nwjTsWuGT39pA5g8cf0B,https://open.spotify.com/track/47nwjTsWuGT39pA5g8cf0B
Vijayee Bhava,Chorus,/artist/chorus,0.0,Telugu,2008-12-06,0.9,0.78,0.091,0.683,-13.411,0.062,144.692,0,10,0.09,4,37,6464800,0,0,0,Sad,2dYXYwZqflyQpEFTg98rBY,https://open.spotify.com/track/2dYXYwZqflyQpEFTg98rBY
Abbanee Pattentha,S. P. Balasubrahmanyam|K. S. Chithra,/artist/s-p-balasubrahamanyam|/artist/chitra,0.0,Telugu,2008-12-09,0.62,0.05,0.7,0.481,-12.624,0.08,143.99,1,7,0.0,4,57,10734841,0,0,0,Energetic,6JEdjSa8ND9xaJVZZWHmlZ,https://open.spotify.com/track/6JEdjSa8ND9xaJVZZWHmlZ
Lakshmeem Ksheera,M.S. Rama Rao,/artist/ms-rama-rao-40,0.0,Telugu,2008-12-10,0.59,0.3,0.824,0.491,-10.195,0.0546,149.99,1,1,0.08,4,64,2249904,0,0,0,Happy,38EDxMSTSd2kWfU9QINYNm,https://open.spotify.com/track/38EDxMSTSd2kWfU9QINYNm
Kasturi Rangayya Karuninchave,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2008-12-12,0.55,0.172,0.113,0.871,-5.07,0.0586,145.052,1,11,0.0712,4,34,6032774,0,0,0,Sad,1iJdNesHjzRlfmWDVBx31H,https://open.spotify.com/track/1iJdNesHjzRlfmWDVBx31H
Ye Theega Poovuno,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2009-01-02,0.97,0.343,0.068,0.17,-2.64,0.08,145.019,1,1,0.097,4,82,8383647,0,0,0,Sad,6yZKnO8YmjyqFXfmFDPicB,https://open.spotify.com/track/6yZKnO8YmjyqFXfmFDPicB
Mogali Rekula Sigadhaana,Ghanatasala|L.R. Eswari|Chorus,/artist/ghanatasala|/artist/lr-eswari-2|/artist/chorus,0.0,Telugu,2009-01-04,0.95,0.414,0.895,0.562,-13.225,0.057,139.926,0,1,0.0579,4,31,1107934,0,0,0,Energetic,5NnwOEgHKNNjC3dFyG6iyv,https://open.spotify.com/track/5NnwOEgHKNNjC3dFyG6iyv
Piliche Piliche Anuragam,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2009-01-05,0.16,0.819,0.106,1.0,-3.283,0.07,144.95,0,8,0.032,4,34,212597,0,0,0,Sad,0yGTOe0TeX3MuCAgTJQH1V,https://open.spotify.com/track/0yGTOe0TeX3MuCAgTJQH1V
Naa Pata Vinuma,S. Janaki,/artist/s-janaki,0.0,Telugu,2009-01-09,0.54,0.58,0.079,0.021,-13.894,0.08,147.865,0,11,0.1,4,43,6402137,0,0,0,Sad,2htQ4nFh2ASmvMOZnLw3xv,https://open.spotify.com/track/2htQ4nFh2ASmvMOZnLw3xv
Yentha Bagunnadhi,Ghanatasala|S. Janaki|P. Susheela,/artist/ghanatasala|/artist/s-janaki|/artist/p-suseela-2,0.0,Telugu,2009-01-11,0.45,0.82,0.642,0.73,-5.511,0.031,150.01,0,5,0.04,4,51,10633022,0,0,0,Sad,6P1wRbl0kEnuKKf1FagAbO,https://open.spotify.com/track/6P1wRbl0kEnuKKf1FagAbO
Neevu Naa Oohalandhe,P Suhseela,/artist/p-suhseela,0.0,Telugu,2009-01-12,0.95,0.754,0.628,0.345,-9.641,0.0301,172.965,0,10,0.0531,4,60,6034617,0,0,0,Happy,5U5yekndUz5jLk8t5BDbgY,https://open.spotify.com/track/5U5yekndUz5jLk8t5BDbgY
Yem Cheppyanu,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2009-02-02,0.16,0.57,0.892,0.971,-8.927,0.1,150.118,1,1,0.06,4,48,7563796,0,0,0,Energetic,7D9T7E46LojO9pCGnBcMB9,https://open.spotify.com/track/7D9T7E46LojO9pCGnBcMB9
Ninna Naade,Ghanatasala,/artist/ghanatasala,0.0,Telugu,2009-02-04,0.63,0.879,0.105,0.369,-3.388,0.0304,173.771,1,1,0.051,4,97,5324353,0,0,0,Sad,6kc8YThnO6FC7lfdh8QONk,https://open.spotify.com/track/6kc8YThnO6FC7lfdh8QONk
Ka Ka Ki Ki,Madhava Peddi,/artist/madhava-peddi-1,0.0,Telugu,2009-02-04,0.22,0.93,0.017,0.577,-10.24,0.067,150.016,1,10,0.0351,4,31,7460758,0,0,0,Sad,3vCzLB6kS2lGcIpm1OOUsy,https://open.spotify.com/track/3vCzLB6kS2lGcIpm1OOUsy
Oka Kanne Manasu,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2009-02-09,0.42,0.021,0.958,0.307,-5.501,0.0097,174.005,1,9,0.076,4,71,1075647,0,0,0,Energetic,2TiA3tw0nG3g9ztyhYQ4pR,https://open.spotify.com/track/2TiA3tw0nG3g9ztyhYQ4pR
Pralaya Payodhijale,Ghanatasala,/artist/ghanatasala,0.0,Telugu,2009-02-11,0.82,0.964,0.315,0.22,-4.842,0.05,149.977,0,1,0.092,4,87,5915308,0,0,0,Sad,7FasIDtLR8jCzvcnvrsXHN,https://open.spotify.com/track/7FasIDtLR8jCzvcnvrsXHN
Panta Chelo,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,0.0,Telugu,2009-03-01,0.59,0.904,0.643,0.707,-6.243,0.09,150.485,0,8,0.05,4,57,6808759,0,0,0,Energetic,4C18zld5t8fJmCLxoYkt6B,https://open.spotify.com/track/4C18zld5t8fJmCLxoYkt6B
Dwesha Mumeera,Madhavapeddi Satyam,/artist/madhavapeddi-satyam,0.0,Telugu,2009-03-02,0.71,0.322,0.517,0.789,-6.876,0.013,174.022,0,5,0.03,4,30,6405867,0,0,0,Sad,5E3uHcd7qMUQPx66rT7cnF,https://open.spotify.com/track/5E3uHcd7qMUQPx66rT7cnF
Suruchira Sundhara,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2009-03-04,0.68,0.353,0.183,0.897,-13.044,0.08,149.988,1,8,0.07,4,74,6383537,0,0,0,Sad,2lswuBMHFwHEfmHGeCXMr0,https://open.spotify.com/track/2lswuBMHFwHEfmHGeCXMr0
Maanava Seva,K J Yesudas,/artist/k-j-yesudas,0.0,Telugu,2009-03-05,0.35,0.7,0.891,0.831,-9.955,0.027,147.005,0,6,0.03,4,54,1930370,0,0,0,Sad,1YTCiTZFpc6soqjiy6ZD1W,https://open.spotify.com/track/1YTCiTZFpc6soqjiy6ZD1W
Enduko Siggenduko,Ghanatasala|P Suhseela,/artist/ghanatasala|/artist/p-suhseela,0.0,Telugu,2009-03-06,0.82,0.035,0.5,0.98,-10.895,0.04,150.058,0,3,0.05,4,78,744106,0,0,0,Happy,468wmh6CqLi1QSYgoCOwLO,https://open.spotify.com/track/468wmh6CqLi1QSYgoCOwLO
Ye Navade Teramo,K J Yesudas,/artist/k-j-yesudas,0.0,Telugu,2009-03-08,0.21,0.44,0.569,0.458,-8.32,0.097,144.015,0,11,0.08,4,43,1104163,0,0,0,Sad,13aJ8iSKbEiU97jUqyIqT9,https://open.spotify.com/track/13aJ8iSKbEiU97jUqyIqT9
Kondavagai Kodenagai,S.P.Sailaja,/artist/spsailaja,0.0,Telugu,2009-03-11,0.3,0.996,0.074,0.124,-2.226,0.052,172.03,0,5,0.0836,4,86,9144369,0,0,0,Sad,2idVxSCW6vKUUJzeHqWMyc,https://open.spotify.com/track/2idVxSCW6vKUUJzeHqWMyc
Soda Soda Andhra Soda,Pithapuram Nageswara Rao,/artist/pithapuram-nageswara-rao,0.0,Telugu,2009-04-01,0.25,0.37,0.887,0.73,-10.816,0.0359,144.957,0,4,0.0377,4,33,6600690,0,0,0,Sad,1zhk73qwxC9DNEdzAMx103,https://open.spotify.com/track/1zhk73qwxC9DNEdzAMx103
Bandi Kaadu Mondi Idi,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2009-04-03,0.51,0.668,0.854,0.807,-11.102,0.043,173.98,1,6,0.08,4,68,7840956,0,0,0,Happy,6IitFx915feHZLZBt5DBsF,https://open.spotify.com/track/6IitFx915feHZLZBt5DBsF
Veerabhimanyu,Samarat Benarji|Party,/artist/samarat-benarji|/artist/party,0.0,Telugu,2009-04-04,0.97,0.73,0.059,0.044,-3.802,0.0797,171.015,1,9,0.06,4,27,8017228,0,0,0,Sad,3U06Vi540mblwE0kQbilS0,https://open.spotify.com/track/3U06Vi540mblwE0kQbilS0
Seethalu Singaram,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2009-04-09,0.73,0.81,0.173,0.504,-12.849,0.0,149.949,1,1,0.04,4,88,11026754,0,0,0,Sad,2p98SSAz4iPjqTkhBTHi2O,https://open.spotify.com/track/2p98SSAz4iPjqTkhBTHi2O
Evaru Neeku,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2009-04-10,0.0,0.515,0.109,0.365,-5.445,0.0102,175.131,1,2,0.0,4,87,5423795,0,0,0,Sad,6kP0zInvM9JhZlwpsK3Dfy,https://open.spotify.com/track/6kP0zInvM9JhZlwpsK3Dfy
Mella Mella Mellaga,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,0.0,Telugu,2009-04-11,0.21,0.89,0.763,0.002,-10.232,0.01,138.022,1,1,0.028,4,68,5979306,0,0,0,Sad,78m3LtUzYrCd7QSUf1mC2K,https://open.spotify.com/track/78m3LtUzYrCd7QSUf1mC2K
Manchithaname,K J Yesudas,/artist/k-j-yesudas,0.0,Telugu,2009-05-02,0.01,0.18,0.607,0.36,-4.476,0.0984,140.019,1,0,0.05,4,46,9200006,0,0,0,Energetic,3x3MTDOmHM2baRbObrJXQO,https://open.spotify.com/track/3x3MTDOmHM2baRbObrJXQO
Manishey Maareraa,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,0.0,Telugu,2009-05-04,0.97,0.86,0.537,0.738,-11.245,0.0259,150.039,0,8,0.04,4,81,8789614,0,0,0,Happy,5FNo4l0pUVejSZ8KXFD9DI,https://open.spotify.com/track/5FNo4l0pUVejSZ8KXFD9DI
Kondapaina Vendivaana,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2009-05-04,0.68,0.038,0.009,0.799,-6.656,0.05,150.01,0,3,0.012,4,33,8298981,0,0,0,Sad,3j1McDAZwFFqMeikAJTE9m,https://open.spotify.com/track/3j1McDAZwFFqMeikAJTE9m
Priya Priya Madhuram,Ghanatasala|S. Janaki,/artist/ghanatasala|/artist/s-janaki,0.0,Telugu,2009-05-07,0.28,0.26,0.422,0.793,-2.797,0.088,173.967,0,10,0.0225,4,65,11201492,0,0,0,Sad,6fY448J8gQHDU4zfdawJtM,https://open.spotify.com/track/6fY448J8gQHDU4zfdawJtM
Naa Nilayam,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Telugu,2009-05-10,0.47,0.32,0.784,0.418,-12.795,0.0328,149.86,1,9,0.0899,4,71,5819896,0,0,0,Happy,2ZyXucBb3S1lggSTx04H5j,https://open.spotify.com/track/2ZyXucBb3S1lggSTx04H5j
Pachchadanamey,Hariharan|Clinton Cerejo,/artist/hariharan|/artist/clinton,0.0,Telugu,2009-06-02,0.2,0.07,0.209,0.232,-11.914,0.06,139.989,0,4,0.08,4,87,4093355,0,0,0,Sad,5eQYzdcEDOhvJ4ClsUQB3C,https://open.spotify.com/track/5eQYzdcEDOhvJ4ClsUQB3C
Nenoka Chilakala,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2009-06-03,0.63,0.902,0.359,0.178,-5.705,0.077,145.058,1,4,0.02,4,55,62845,0,0,0,Sad,3XhabAqe2ElN46L9cwdbMg,https://open.spotify.com/track/3XhabAqe2ElN46L9cwdbMg
Tlvota Koora Kosthumta,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2009-06-05,0.42,0.977,0.876,0.485,-9.864,0.0741,140.07,0,11,0.0,4,99,5039303,0,0,0,Happy,4Py0B9mu1OshvWB6Qi9hET,https://open.spotify.com/track/4Py0B9mu1OshvWB6Qi9hET
Pillava Chhindi,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Telugu,2009-06-07,0.87,0.41,1.0,0.334,-11.451,0.0465,171.972,1,8,0.0538,4,83,6442571,0,0,0,Happy,2jimfaJ04gpy47sBkoVxPY,https://open.spotify.com/track/2jimfaJ04gpy47sBkoVxPY
Kokilamma Pelliki,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2009-06-10,0.17,0.49,0.733,0.337,-12.499,0.05,144.969,1,6,0.0,4,77,3336329,0,0,0,Happy,0yiYHgtnWvWDG48MeMydQq,https://open.spotify.com/track/0yiYHgtnWvWDG48MeMydQq
Muddabanthi Raave,S. P. Balasubrahmanyam|K. S. Chithra,/artist/s-p-balasubrahamanyam|/artist/chitra,0.0,Telugu,2009-06-12,0.67,0.782,0.607,0.857,-11.651,0.093,150.012,1,10,0.08,4,61,1794509,0,0,0,Happy,1wD7r7nycB1zNlOXRLOP2u,https://open.spotify.com/track/1wD7r7nycB1zNlOXRLOP2u
Sariganga Tanalalo,S. P. Balasubrahmanyam|K. S. Chithra,/artist/s-p-balasubrahamanyam|/artist/chitra,0.0,Telugu,2009-07-03,0.55,0.72,0.46,0.041,-5.698,0.0492,144.826,0,10,0.0367,4,65,454049,0,0,0,Sad,0i7REiselfcFWjumRjdnYG,https://open.spotify.com/track/0i7REiselfcFWjumRjdnYG
Neelo Naalo Mohaalenno,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,0.0,Telugu,2009-07-04,0.09,0.974,0.289,0.667,-11.902,0.0868,144.943,0,10,0.08,4,74,10698660,0,0,0,Sad,1Ktyj3tEEEIKeOVy9moAmh,https://open.spotify.com/track/1Ktyj3tEEEIKeOVy9moAmh
Ninne Pelladutha,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2009-07-09,0.19,0.21,0.108,0.493,-10.697,0.0989,144.992,1,9,0.0842,4,57,4766360,0,0,0,Sad,5Jt4bQIspIKYoN6m2F8pVz,https://open.spotify.com/track/5Jt4bQIspIKYoN6m2F8pVz
Alaka Banuku,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Telugu,2009-07-09,0.35,0.22,0.709,0.255,-4.512,0.0443,174.018,0,7,0.008,4,41,1996195,0,0,0,Energetic,6dvZ9YupWV18hSwdDo8jza,https://open.spotify.com/track/6dvZ9YupWV18hSwdDo8jza
Mama Sathru Bhayankara,Madhavapeddi Satyam|P.B. Sreenivas,/artist/madhavapeddi-satyam|/artist/pb-sreenivas,0.0,Telugu,2009-07-11,0.31,0.571,0.206,0.725,-7.866,0.034,156.009,1,1,0.0225,4,32,287111,0,0,0,Sad,1gbGVcEsnky6B7I9aO1OeY,https://open.spotify.com/track/1gbGVcEsnky6B7I9aO1OeY
Nee Kosam,Ghanatasala|Rajesh,/artist/ghanatasala|/artist/rajesh,0.0,Telugu,2009-08-02,0.09,0.85,0.199,0.48,-7.733,0.08,149.598,1,7,0.0351,4,85,3227385,0,0,0,Sad,5MrLQeEVCWueDR4XejhFNG,https://open.spotify.com/track/5MrLQeEVCWueDR4XejhFNG
Ee Reyi Poneeyanu,S. Janaki,/artist/s-janaki,0.0,Telugu,2009-08-02,0.71,0.03,0.596,0.902,-6.652,0.075,173.995,1,1,0.062,4,64,4883926,0,0,0,Happy,5Gpx25IuKGOPB0KPgYsvNS,https://open.spotify.com/track/5Gpx25IuKGOPB0KPgYsvNS
Yadhu Mouli,Ghanatasala|P. Susheela|A.P. Komala,/artist/ghanatasala|/artist/p-suseela-2|/artist/ap-komala,0.0,Telugu,2009-08-03,0.99,0.52,0.35,0.459,-12.211,0.0063,149.964,1,2,0.0242,4,83,7486528,0,0,0,Sad,641i8rvj3H3RIP7Z6NSCon,https://open.spotify.com/track/641i8rvj3H3RIP7Z6NSCon
Ninu Veedani Needanu Nene,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2009-08-05,0.68,0.918,0.771,0.93,-6.339,0.07,134.964,1,7,0.049,4,35,3236680,0,0,0,Energetic,2yeZIKSQF92XIVAHiabxn7,https://open.spotify.com/track/2yeZIKSQF92XIVAHiabxn7
Aa Deivame,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Telugu,2009-08-07,0.41,0.62,0.035,0.894,-11.188,0.02,175.056,1,2,0.08,4,36,6376118,0,0,0,Sad,5bPpZDrLDMlZ1BCS6651Kl,https://open.spotify.com/track/5bPpZDrLDMlZ1BCS6651Kl
Sandya Ragapu,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Telugu,2009-08-08,0.0,0.418,0.412,0.852,-2.994,0.089,136.038,1,7,0.0,4,35,4924819,0,0,0,Sad,6dvZ9YupWV18hSwdDo8jza,https://open.spotify.com/track/6dvZ9YupWV18hSwdDo8jza
Ichhuko,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Telugu,2009-08-11,0.79,0.88,0.853,0.47,-13.578,0.06,146.028,0,11,0.092,4,75,640127,0,0,0,Happy,7CBaZXtleLYOucNpiQIRd5,https://open.spotify.com/track/7CBaZXtleLYOucNpiQIRd5
Padhi Mandhilo Paata Paadinaa,Ghanatasala,/artist/ghanatasala,0.0,Telugu,2009-09-03,0.21,0.62,0.487,0.99,-6.802,0.062,149.968,1,1,0.041,4,90,5261292,0,0,0,Sad,5MtjlBnMtBDWnIbS2v78Yo,https://open.spotify.com/track/5MtjlBnMtBDWnIbS2v78Yo
Aasa Nirasanu Chesithiva,Ghanatasala,/artist/ghanatasala,0.0,Telugu,2009-09-05,0.63,0.351,0.682,0.637,-4.112,0.03,150.128,0,7,0.0081,4,93,1581411,0,0,0,Energetic,55FUEDHZYPvg95AAaJ4iEG,https://open.spotify.com/track/55FUEDHZYPvg95AAaJ4iEG
Emivvanu,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,0.0,Telugu,2009-09-09,0.42,0.28,0.058,0.32,-12.97,0.033,173.973,1,1,0.07,4,57,2136606,0,0,0,Sad,6zodeKMHzrHrggwF7nhNX1,https://open.spotify.com/track/6zodeKMHzrHrggwF7nhNX1
Naa Madhilo Vundhoka,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,0.0,Telugu,2009-09-12,0.08,0.924,0.698,0.337,-8.273,0.02,173.995,0,0,0.02,4,97,7112463,0,0,0,Sad,468wmh6CqLi1QSYgoCOwLO,https://open.spotify.com/track/468wmh6CqLi1QSYgoCOwLO
Nuvve Nuvve Nuvve,Malaysia Vasudevan,/artist/malaysia-vasudevan,0.0,Telugu,2009-10-02,0.14,0.81,0.823,0.385,-10.208,0.093,173.988,1,1,0.0296,4,78,11194676,0,0,0,Happy,5rMyiRHjxFIhkUryczPt51,https://open.spotify.com/track/5rMyiRHjxFIhkUryczPt51
Rajani Rajani,K J Yesudas|Lalitha Sagari,/artist/k-j-yesudas|/artist/lalitha-sagari,0.0,Telugu,2009-10-02,0.72,0.8,0.631,0.029,-6.087,0.062,149.938,1,11,0.032,4,34,3502105,0,0,0,Sad,34Yf02yQA8v0B9fx4BIh0R,https://open.spotify.com/track/34Yf02yQA8v0B9fx4BIh0R
Unnadhi Cheputa,S. Janaki|B. Vasantha,/artist/s-janaki|/artist/b-vasantha-1,0.0,Telugu,2009-10-03,0.59,0.26,0.456,0.196,-10.443,0.045,149.987,1,0,0.057,4,69,2231511,0,0,0,Sad,5CTllfqmsJiL5GZ99HfGTW,https://open.spotify.com/track/5CTllfqmsJiL5GZ99HfGTW
Pampai Nadhi,K. Veermani,/artist/k-veermani-1,0.0,Telugu,2009-10-07,0.91,0.36,0.768,0.232,-7.355,0.072,175.203,1,5,0.09,4,85,10792681,0,0,0,Happy,0RWhYr8As42OHGixoAK23H,https://open.spotify.com/track/0RWhYr8As42OHGixoAK23H
Tera Teeyaga Raada,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2009-10-10,0.64,0.55,0.056,0.955,-3.242,0.0167,149.946,0,10,0.08,4,61,10400666,0,0,0,Sad,7wGgYAOMhhRObOGdWlJ9Hi,https://open.spotify.com/track/7wGgYAOMhhRObOGdWlJ9Hi
Orabbi Orabbi,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Telugu,2009-10-12,0.67,0.939,0.727,0.955,-12.69,0.047,136.959,0,5,0.0733,4,31,4428161,0,0,0,Happy,19nvodoJN9f8sqmgapHKbG,https://open.spotify.com/track/19nvodoJN9f8sqmgapHKbG
Kanne Chiluka,S. P. Balasubrahmanyam|K. S. Chithra,/artist/s-p-balasubrahamanyam|/artist/chitra,0.0,Telugu,2009-11-01,0.92,0.65,0.565,0.917,-4.284,0.0199,149.967,1,1,0.063,4,99,11157661,0,0,0,Sad,2PSbKWmED85NCglWG5EK1B,https://open.spotify.com/track/2PSbKWmED85NCglWG5EK1B
Mohini Shapatham (Full Length Audio Cinema),P. Susheela|Chorus|Others,/artist/p-suseela-2|/artist/chorus|/artist/others,0.0,Telugu,2009-11-02,0.69,0.943,0.251,0.388,-9.514,0.0557,149.835,0,5,0.07,4,61,9663687,0,0,0,Sad,051kFSlGU9GQVp2szQmVda,https://open.spotify.com/track/051kFSlGU9GQVp2szQmVda
Yenaadu Aadabrathuku,Ghanatasala,/artist/ghanatasala,0.0,Telugu,2009-11-02,0.92,0.175,0.974,0.876,-4.254,0.06,171.992,0,7,0.019,4,54,5995448,0,0,0,Energetic,55FUEDHZYPvg95AAaJ4iEG,https://open.spotify.com/track/55FUEDHZYPvg95AAaJ4iEG
Kondagali Veestunte,S. P. Balasubrahmanyam|S.P.Sailaja,/artist/s-p-balasubrahamanyam|/artist/spsailaja,0.0,Telugu,2009-11-04,0.5,0.84,0.065,0.347,-3.594,0.01,173.976,0,9,0.0722,4,90,10636807,0,0,0,Sad,2GgW95YGHzwFQExtBmnIiL,https://open.spotify.com/track/2GgW95YGHzwFQExtBmnIiL
Ee Kannula Chese,S. Janaki,/artist/s-janaki,0.0,Telugu,2009-11-11,0.15,0.32,0.312,0.087,-8.157,0.1,144.924,0,11,0.04,4,42,7032690,0,0,0,Sad,7mw2QZIUB0MwZ1vuweqGcJ,https://open.spotify.com/track/7mw2QZIUB0MwZ1vuweqGcJ
Ganga Yamuna,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2009-11-12,0.75,0.01,0.375,0.191,-11.464,0.066,173.961,0,7,0.0152,4,41,5819954,0,0,0,Sad,7aT3e70u1hGjYPHeMxti2R,https://open.spotify.com/track/7aT3e70u1hGjYPHeMxti2R
Choochi Choochi Kallu,Ghanatasala|Jikki,/artist/ghanatasala|/artist/jikki,0.0,Telugu,2009-12-02,0.44,0.282,0.256,0.662,-13.475,0.047,173.972,0,5,0.052,4,70,10536067,0,0,0,Sad,4Lj7N3wHUZBkf2c356ZYvl,https://open.spotify.com/track/4Lj7N3wHUZBkf2c356ZYvl
