song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream,instrumentalness,liveliness,valence,predicted_mood,spotify_id,spotify_url
Sandhikka,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Tamil,2011-08-08,0.01,0.212,0.498,0.481,-11.682,0.1,186.154,1,8,0.0315,4,48,10105489,0,0,0,Sad,3wGbJ61Prtp6KAyH2WGG8f,https://open.spotify.com/track/3wGbJ61Prtp6KAyH2WGG8f
Patthu Pathinaaru,T.M. Soundararajan|L.R. Eswari,/artist/tm-soundararajan|/artist/lr-eswari-2,0.0,Tamil,2011-08-10,0.61,0.701,0.223,0.379,-6.223,0.05,129.761,1,9,0.044,4,37,7797072,0,0,0,Sad,6m8CRMuCl9gDN2tRrNxLKS,https://open.spotify.com/track/6m8CRMuCl9gDN2tRrNxLKS
Yetramunna,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2011-08-11,0.14,0.99,0.934,0.4,-7.325,0.028,151.948,0,1,0.1,4,41,4626522,0,0,0,Sad,0Pk7HUIf0kHDODdwxEkCZk,https://open.spotify.com/track/0Pk7HUIf0kHDODdwxEkCZk
Ithuve Vaazhvil,P.B. Sreenivas|P. Susheela,/artist/pb-sreenivas|/artist/p-suseela-2,0.0,Tamil,2011-09-02,0.13,0.09,0.011,0.8,-5.647,0.02,156.52,0,11,0.06,4,76,3295198,0,0,0,Sad,2h55MsLxxGeSp0Fg8SFloZ,https://open.spotify.com/track/2h55MsLxxGeSp0Fg8SFloZ
Aayiram Kodi Muthangal,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2011-09-03,0.96,0.51,0.046,0.7,-4.13,0.02,130.09,1,1,0.023,4,50,9902361,0,0,0,Sad,23gvVfHCbeb5TrJsHVRofx,https://open.spotify.com/track/23gvVfHCbeb5TrJsHVRofx
Ragangal Padhnaaru,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Tamil,2011-09-04,0.55,0.793,0.11,0.847,-11.398,0.0164,161.024,1,0,0.072,4,57,5630817,0,0,0,Sad,0PC0m0J5qulo8Z6c5zrnX2,https://open.spotify.com/track/0PC0m0J5qulo8Z6c5zrnX2
Mannavar Porulkalai,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2011-09-05,0.78,0.2,0.266,0.6,-13.643,0.097,168.198,0,4,0.0335,4,33,1081216,0,0,0,Sad,5GZ0p8ZacesNhzdzEZ6R1n,https://open.spotify.com/track/5GZ0p8ZacesNhzdzEZ6R1n
Naan Ennum,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Tamil,2011-09-06,0.87,0.856,0.739,0.811,-4.475,0.008,110.04,1,1,0.058,4,81,10328059,0,0,0,Happy,4cynmjIMPIoRU70CO2wt37,https://open.spotify.com/track/4cynmjIMPIoRU70CO2wt37
Sinnamuthu Sellamuthu,Sulamangalam Murali,/artist/sulamangalam-murali,0.0,Tamil,2011-09-08,0.74,0.571,0.051,0.049,-9.549,0.053,129.934,0,11,0.0815,4,34,4261921,0,0,0,Sad,41iNQTZOMZigTTxaIFESNY,https://open.spotify.com/track/41iNQTZOMZigTTxaIFESNY
Deerga Sumangali,P. Susheela,/artist/p-suseela-2,0.0,Tamil,2011-09-11,0.16,0.5,0.372,0.1,-7.395,0.0071,170.055,1,6,0.0,4,67,10567393,0,0,0,Sad,7mfo2u3Nu17Q4HJOaOI8Sf,https://open.spotify.com/track/7mfo2u3Nu17Q4HJOaOI8Sf
Naan Pollathavan,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Tamil,2011-10-01,0.71,0.38,0.975,0.61,-2.218,0.058,140.017,1,0,0.08,4,73,1752337,0,0,0,Energetic,0NYh3vGvCBheYrgdDvrakT,https://open.spotify.com/track/0NYh3vGvCBheYrgdDvrakT
Enna Paattu Paada,Ilaiyaraaja,/artist/iiaiyaraaja,0.0,Tamil,2011-10-02,0.3,0.088,0.886,0.285,-10.729,0.076,125.066,1,8,0.0505,4,54,7180440,0,0,0,Energetic,4u1u2vWXBJq9qlY0INtNoC,https://open.spotify.com/track/4u1u2vWXBJq9qlY0INtNoC
Ore Mugam,S. P. Sailaja,/artist/s-p-sailaja-2,0.0,Tamil,2011-10-03,0.9,0.37,0.341,0.6,-2.127,0.0019,125.975,1,2,0.043,4,63,1472470,0,0,0,Sad,69SmIVPGWqxuBiPemuRezY,https://open.spotify.com/track/69SmIVPGWqxuBiPemuRezY
Azhagukkum Malarukkum,S. Janaki|P.B. Sreenivas,/artist/s-janaki|/artist/pb-sreenivas,0.0,Tamil,2011-10-04,0.75,0.302,0.688,0.971,-10.433,0.0288,110.568,1,8,0.006,4,70,5375324,0,0,0,Happy,2eFFWJe23rkWGCebfJWA2B,https://open.spotify.com/track/2eFFWJe23rkWGCebfJWA2B
Jai Jai Sankara,S. Janaki,/artist/s-janaki,0.0,Tamil,2011-10-06,0.36,0.78,0.141,0.3,-8.522,0.019,140.052,1,1,0.0,4,94,4820771,0,0,0,Sad,4bnhq9zKCGiSDkJBrV0XWY,https://open.spotify.com/track/4bnhq9zKCGiSDkJBrV0XWY
Minminyai,T.M. Soundararajan|L.R. Eswari,/artist/tm-soundararajan|/artist/lr-eswari-2,0.0,Tamil,2011-10-08,0.22,0.53,0.118,1.0,-7.869,0.0859,144.067,0,5,0.03,4,38,690245,0,0,0,Sad,2temFw80jQ80WHpNHvCSxG,https://open.spotify.com/track/2temFw80jQ80WHpNHvCSxG
Kadhal Mayakkam_2,P. Jayachandran|Sunanda,/artist/p-jayachandran-1|/artist/p-sunanda,0.0,Tamil,2011-10-10,0.26,0.344,0.946,0.199,-10.442,0.018,148.942,1,0,0.049,4,51,9313828,0,0,0,Energetic,5D4OAENffsIvhULg4Sx0R3,https://open.spotify.com/track/5D4OAENffsIvhULg4Sx0R3
Kannum Kannum - Duet,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,0.0,Tamil,2011-10-12,0.44,0.871,0.077,0.215,-9.047,0.0233,128.04,0,4,0.09,4,77,10299228,0,0,0,Sad,1s4iI5RyOANTDeghnYbnkA,https://open.spotify.com/track/1s4iI5RyOANTDeghnYbnkA
Unnai Arindhal,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2011-11-01,0.18,0.315,0.974,0.137,-9.138,0.0331,122.024,0,11,0.02,4,49,10003073,0,0,0,Happy,6gbcfuuRy0X5oGMFezLUvT,https://open.spotify.com/track/6gbcfuuRy0X5oGMFezLUvT
Mellappo Mellappo,P. Susheela|T.M. Soundararajan,/artist/p-suseela-2|/artist/tm-soundararajan,0.0,Tamil,2011-11-02,0.84,0.92,0.215,0.89,-10.487,0.03,139.983,0,1,0.0713,4,53,11045291,0,0,0,Sad,6mQikNypiDqORLEGkZtodC,https://open.spotify.com/track/6mQikNypiDqORLEGkZtodC
Thattaattum Kai,P. Susheela|Chorus,/artist/p-suseela-2|/artist/chorus,0.0,Tamil,2011-11-03,0.82,0.69,0.197,0.3,-12.985,0.05,180.006,1,1,0.028,4,85,658274,0,0,0,Sad,5BCbOUtj4w4PhKHb9n4Nt2,https://open.spotify.com/track/5BCbOUtj4w4PhKHb9n4Nt2
Vaali Vatham - Part 1,Kripanandavariar,/artist/kripanandavariar,0.0,Tamil,2011-11-05,0.89,0.853,0.172,0.585,-10.116,0.085,161.412,0,11,0.083,4,73,10613110,0,0,0,Sad,28AXlNQFcywtLLIItOkvSW,https://open.spotify.com/track/28AXlNQFcywtLLIItOkvSW
Sengkaiyil Vandu,P Leela|C.S. Jayaraman,/artist/p-leela|/artist/cs-jayaraman-63,0.0,Tamil,2011-11-07,0.56,0.648,0.239,0.959,-9.785,0.04,199.94,0,10,0.0429,4,56,10750681,0,0,0,Sad,6AP6HraXIB7eirLwglnHif,https://open.spotify.com/track/6AP6HraXIB7eirLwglnHif
Vaanathe Paarthein,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Tamil,2011-11-12,0.69,0.726,0.125,0.514,-3.141,0.0389,179.951,0,0,0.003,4,89,4954945,0,0,0,Sad,3gve8oVXJpuO4ripNoKbtE,https://open.spotify.com/track/3gve8oVXJpuO4ripNoKbtE
Eval Devathai,Vani Jairam|S. P. Balasubrahmanyam|Chorus,/artist/vani-jayaram|/artist/s-p-balasubrahamanyam|/artist/chorus,0.0,Tamil,2011-12-01,0.24,0.74,0.41,0.6,-6.433,0.0574,145.044,1,1,0.0198,4,80,5061219,0,0,0,Sad,5QmFXjtfG8OS5m7RlO9Tgx,https://open.spotify.com/track/5QmFXjtfG8OS5m7RlO9Tgx
Koonpiraiyai (Nalla Manathil),Mu.Ka. Muthu,/artist/muka-muthu-6,0.0,Tamil,2011-12-04,0.91,0.86,0.885,0.6,-9.311,0.09,179.664,1,3,0.0512,4,57,8606811,0,0,0,Happy,1GKyYLB2tq8hzl7xo4vQi9,https://open.spotify.com/track/1GKyYLB2tq8hzl7xo4vQi9
Thanikkudithanam - Part - 3,Sri Jayan|Parvathi Ramanathan|Gemini Mahalingam|Shobha|Poornam Viswanathan|Vijayapriya|Manakkal Mani|Chandru|Kovai Bathu|T. V. C. N. Rajagopal|Karur Nagaraj,/artist/sri-jayan|/artist/parvathi-ramanathan|/artist/gemini-mahalingam|/artist/shobha|/artist/poornam-viswanathan|/artist/vijayapriya|/artist/manakkal-mani|/artist/chandru|/artist/kovai-bathu|/artist/t-v-c-n-rajagopal|/artist/karur-nagaraj-1,0.0,Tamil,2011-12-04,0.3,0.087,0.867,0.874,-2.224,0.01,133.993,0,9,0.014,4,57,9886479,0,0,0,Energetic,1etSUregJTaZxuTVKHh2K2,https://open.spotify.com/track/1etSUregJTaZxuTVKHh2K2
Ennuyirthozhi,P. Susheela,/artist/p-suseela-2,0.0,Tamil,2011-12-08,0.81,0.778,0.941,0.973,-2.488,0.0833,159.049,0,10,0.02,4,45,3949860,0,0,0,Energetic,4YPLseZzKVkaw5a4lo6Akk,https://open.spotify.com/track/4YPLseZzKVkaw5a4lo6Akk
Ebar Mole Suto Hobo,Manna Dey,/artist/manna-dey,0.0,Tamil,2011-12-10,0.48,0.544,0.361,0.921,-7.615,0.004,104.655,1,6,0.02,4,56,10556243,0,0,0,Sad,6455Aj3wRUqehc520wUVNL,https://open.spotify.com/track/6455Aj3wRUqehc520wUVNL
Aval Enna Ninaithal,P. Susheela,/artist/p-suseela-2,0.0,Tamil,2011-12-11,0.7,0.012,0.874,0.041,-7.827,0.07,181.998,1,9,0.02,4,81,6257338,0,0,0,Happy,2zbQWiqDQ7SqpWDqXtN4lc,https://open.spotify.com/track/2zbQWiqDQ7SqpWDqXtN4lc
Malargalaipol Thangai (Pathos),T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2012-01-02,0.65,0.99,0.427,0.94,-6.434,0.035,180.002,1,1,0.07,4,80,6950480,0,0,0,Sad,5bu4gj7AVCoN9bDDMVzJKk,https://open.spotify.com/track/5bu4gj7AVCoN9bDDMVzJKk
Ponmaanai Thedi,Malaysia Vasudevan,/artist/malaysia-vasudevan,0.0,Tamil,2012-01-04,0.58,0.08,0.447,1.0,-5.912,0.0232,200.047,1,1,0.041,4,89,1280442,0,0,0,Sad,3ogfclgqD3VOG4Jta973yd,https://open.spotify.com/track/3ogfclgqD3VOG4Jta973yd
Yennama Kannu Sowkiyama,Malaysia Vasudevan|S. P. Balasubrahmanyam,/artist/malaysia-vasudevan|/artist/s-p-balasubrahamanyam,0.0,Tamil,2012-01-06,0.18,0.83,0.952,0.89,-4.579,0.0076,206.0,1,7,0.08,4,79,6548970,0,0,0,Energetic,63fFmOGGoisSow9gHDusF0,https://open.spotify.com/track/63fFmOGGoisSow9gHDusF0
Chevvanthi Poo,Malaysia Vasudevan|P. Susheela,/artist/malaysia-vasudevan|/artist/p-suseela-2,0.0,Tamil,2012-01-07,0.94,0.99,0.466,0.56,-3.229,0.08,190.034,1,1,0.08,4,52,3513433,0,0,0,Sad,0ZZvuGDHyvV7xI96IvD0YT,https://open.spotify.com/track/0ZZvuGDHyvV7xI96IvD0YT
Oru Pullankuzhal Oomai Anadhu,K J Yesudas,/artist/k-j-yesudas,0.0,Tamil,2012-01-10,0.04,0.449,0.495,0.56,-8.282,0.09,180.036,1,1,0.0931,4,49,4707604,0,0,0,Sad,24Yh9aTUtdNw4dN4eYQVm8,https://open.spotify.com/track/24Yh9aTUtdNw4dN4eYQVm8
Amutha Thamizhiyil,Vani Jairam|P. Jayachandran,/artist/vani-jayaram|/artist/p-jayachandran-1,0.0,Tamil,2012-01-11,0.45,0.806,0.036,0.37,-11.109,0.0947,144.998,1,1,0.0051,4,61,2286891,0,0,0,Sad,5Kup51BSfjNvaxm7mZRgQp,https://open.spotify.com/track/5Kup51BSfjNvaxm7mZRgQp
Namba Mudhalali,Malaysia Vasudevan,/artist/malaysia-vasudevan,0.0,Tamil,2012-02-04,0.37,0.544,0.969,0.883,-8.125,0.08,113.978,0,7,0.0625,4,91,10815919,0,0,0,Happy,0uvERzMpfnzeC3L5nYwHz4,https://open.spotify.com/track/0uvERzMpfnzeC3L5nYwHz4
Kaatru Vaanga Ponen (Remix),Fritz Manuel|Zach,/artist/fritz-manuel|/artist/zach,0.0,Tamil,2012-02-07,0.23,0.559,0.255,0.201,-5.72,0.09,119.931,1,1,0.0,4,97,11277584,0,0,0,Sad,5Co1jANSbhGERYzrrXrBx0,https://open.spotify.com/track/5Co1jANSbhGERYzrrXrBx0
Poo Maalaiyil,P. Susheela|T.M. Soundararajan,/artist/p-suseela-2|/artist/tm-soundararajan,0.0,Tamil,2012-02-08,0.99,0.881,0.193,0.405,-3.729,0.02,134.999,0,11,0.04,4,47,9263209,0,0,0,Sad,4Py0B9mu1OshvWB6Qi9hET,https://open.spotify.com/track/4Py0B9mu1OshvWB6Qi9hET
Unnaithane Azhaithen,S. Janaki,/artist/s-janaki,0.0,Tamil,2012-02-11,0.7,0.65,0.659,0.8,-8.774,0.07,144.991,1,11,0.09,4,34,5304861,0,0,0,Happy,1lrOP7mz9G9tRoX41TTfgr,https://open.spotify.com/track/1lrOP7mz9G9tRoX41TTfgr
Mannil Vantha Nilaave,Shoba Sekar,/artist/shoba-sekar,0.0,Tamil,2012-02-12,0.15,0.25,0.835,0.1,-10.699,0.09,120.01,1,9,0.0372,4,60,8345225,0,0,0,Happy,,
Sindhu Nadhi Karai Oram,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,0.0,Tamil,2012-03-03,0.85,0.74,0.02,0.5,-12.643,0.06,119.048,1,0,0.0123,4,63,6708084,0,0,0,Sad,4OcnodQNnScZo7jglaGlWC,https://open.spotify.com/track/4OcnodQNnScZo7jglaGlWC
Senthamizh Naadennum,P. Susheela,/artist/p-suseela-2,0.0,Tamil,2012-03-06,0.79,0.829,0.509,0.922,-12.304,0.091,179.953,1,10,0.04,4,68,3384553,0,0,0,Sad,5zwmbdBh8JdNONHodxvHMY,https://open.spotify.com/track/5zwmbdBh8JdNONHodxvHMY
Vinnmani Ponmaani,Bro D.G.S. Dhinakaran,/artist/bro-dgs-dhinakaran-51,0.0,Tamil,2012-03-10,0.59,0.137,0.182,0.138,-12.308,0.0921,119.901,0,1,0.05,4,70,10720068,0,0,0,Sad,0eXGPusx7BK7x7KqXoND6q,https://open.spotify.com/track/0eXGPusx7BK7x7KqXoND6q
Meghamthaan,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Tamil,2012-04-01,0.25,0.15,0.135,0.22,-10.875,0.08,127.927,1,11,0.05,4,82,7382880,0,0,0,Sad,55sqzdB03PGSzujNBI2puw,https://open.spotify.com/track/55sqzdB03PGSzujNBI2puw
Antha Maappillai,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,0.0,Tamil,2012-04-03,0.71,0.665,0.762,0.193,-9.272,0.05,156.969,1,1,0.0387,4,38,1247384,0,0,0,Happy,1dhzkAUCJfAUfCT76VVouz,https://open.spotify.com/track/1dhzkAUCJfAUfCT76VVouz
Chinna Ponnu,S. P. Balasubrahmanyam|Suja Radhakrishnan,/artist/s-p-balasubrahamanyam|/artist/suja-radhakrishnan,0.0,Tamil,2012-04-06,0.1,0.838,0.798,0.989,-8.309,0.091,125.95,0,8,0.02,4,47,8180969,0,0,0,Happy,5v3Ck8zubLtDv2hguDQxeh,https://open.spotify.com/track/5v3Ck8zubLtDv2hguDQxeh
Paavaada Benam Melaada Venam,K J Yesudas,/artist/k-j-yesudas,0.0,Tamil,2012-04-07,0.81,0.67,0.11,0.07,-8.93,0.078,110.134,1,1,0.097,4,88,5360196,0,0,0,Sad,4FzqRnvk8pChVLzDYtoVw4,https://open.spotify.com/track/4FzqRnvk8pChVLzDYtoVw4
Oor Padum Taalatu,P. Susheela,/artist/p-suseela-2,0.0,Tamil,2012-05-01,0.05,0.692,0.799,0.922,-12.929,0.04,194.038,1,0,0.01,4,49,9969651,0,0,0,Energetic,4GLn08rhRpcVplQc3X8Z7g,https://open.spotify.com/track/4GLn08rhRpcVplQc3X8Z7g
Neeye Oru Neram Sollu,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,0.0,Tamil,2012-05-03,0.01,0.117,0.525,0.578,-7.663,0.0132,174.118,1,1,0.08,4,83,9343758,0,0,0,Sad,76MViCUiScUPYjtHERws9u,https://open.spotify.com/track/76MViCUiScUPYjtHERws9u
Podu Sakkai Podu,Deepan Chakravarthy|S. Janaki,/artist/deepan-chakravarthy|/artist/s-janaki,0.0,Tamil,2012-05-04,0.49,0.574,0.729,0.448,-9.133,0.055,127.813,1,2,0.0209,4,46,4162820,0,0,0,Happy,2MZsVMGP1NGCE1AJq90dqB,https://open.spotify.com/track/2MZsVMGP1NGCE1AJq90dqB
Abhisheka,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Tamil,2012-05-06,0.72,0.934,0.489,0.941,-6.316,0.0249,127.518,1,0,0.064,4,26,2902857,0,0,0,Happy,3LOG9cChz9lpq7AfYNpEer,https://open.spotify.com/track/3LOG9cChz9lpq7AfYNpEer
Yesuvai Nam Engey Kanalam,V. Nataraja Mudaliar,/artist/v-nataraja-mudaliar-1,0.0,Tamil,2012-05-07,0.87,0.959,0.677,0.041,-4.798,0.09,160.039,0,9,0.051,4,98,8766164,0,0,0,Happy,5qoA5GAr37BrsQ0Eunthh2,https://open.spotify.com/track/5qoA5GAr37BrsQ0Eunthh2
Enga Veettu Raasaave,T.M. Soundararajan|M. R. Vijaya|Sri Pathi,/artist/tm-soundararajan|/artist/m-r-vijaya-1|/artist/sri-pathi,0.0,Tamil,2012-05-09,0.2,0.57,0.356,0.923,-9.163,0.07,159.961,1,11,0.0205,4,87,2030043,0,0,0,Sad,0CB5WQvUpggVyALNDVEBFD,https://open.spotify.com/track/0CB5WQvUpggVyALNDVEBFD
Ennathil Yedho,S. Janaki,/artist/s-janaki,0.0,Tamil,2012-05-11,0.22,0.162,0.359,0.437,-9.199,0.0727,110.007,0,9,0.021,4,59,662627,0,0,0,Sad,1Op3vLwroeflpluAQbiQPO,https://open.spotify.com/track/1Op3vLwroeflpluAQbiQPO
Poovum Poovum,Mano,/artist/mano,0.0,Tamil,2012-06-04,0.23,0.997,0.019,0.748,-11.839,0.008,110.006,0,9,0.008,4,26,2691191,0,0,0,Sad,3zITlB07YhyDaFR4hpZfWM,https://open.spotify.com/track/3zITlB07YhyDaFR4hpZfWM
Muthukulikka Vaareegala,T.M. Soundararajan|L.R. Eswari,/artist/tm-soundararajan|/artist/lr-eswari-2,0.0,Tamil,2012-06-06,0.09,0.03,0.616,0.8,-12.156,0.0199,120.036,0,0,0.072,4,96,3273793,0,0,0,Sad,6FbzMkglubq9bHHRdjZ6go,https://open.spotify.com/track/6FbzMkglubq9bHHRdjZ6go
Valarvathu Kannukku,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,0.0,Tamil,2012-06-08,0.38,0.47,0.361,0.1,-7.253,0.0061,171.984,1,7,0.0482,4,31,9001100,0,0,0,Sad,3zsWnWYBafGkRuPJU6ntBD,https://open.spotify.com/track/3zsWnWYBafGkRuPJU6ntBD
Panneeril Roja,S. P. Balasubrahmanyam|K. S. Chithra,/artist/s-p-balasubrahamanyam|/artist/chitra,0.0,Tamil,2012-06-12,0.27,0.995,0.279,0.621,-13.489,0.058,174.362,0,11,0.06,4,35,5142165,0,0,0,Sad,6E8mpfrBNVGsLJHvv2aiH4,https://open.spotify.com/track/6E8mpfrBNVGsLJHvv2aiH4
Haro Om Namasivaya,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Tamil,2012-07-02,0.67,0.98,0.441,0.5,-9.211,0.0222,160.009,1,8,0.0219,4,28,1261367,0,0,0,Sad,3eGQ8Vkb903nvNG4JynGAB,https://open.spotify.com/track/3eGQ8Vkb903nvNG4JynGAB
Yaar Antha Nilavu,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2012-07-04,0.26,0.322,0.272,0.186,-12.491,0.03,142.006,1,1,0.056,4,29,4984161,0,0,0,Sad,0dbLnkbWwczDErPpIE0SrP,https://open.spotify.com/track/0dbLnkbWwczDErPpIE0SrP
Oru Kodiyil,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,0.0,Tamil,2012-07-06,0.28,0.17,0.842,0.528,-5.751,0.03,174.965,0,0,0.055,4,77,1158668,0,0,0,Energetic,3vHOwe1bzD95aon2xgGRpm,https://open.spotify.com/track/3vHOwe1bzD95aon2xgGRpm
Katta vandi katta vandi  1,S. P. Sailaja,/artist/s-p-sailaja-2,0.0,Tamil,2012-07-08,0.47,0.634,0.256,0.672,-11.08,0.0064,157.956,1,1,0.0002,4,95,10215574,0,0,0,Sad,2la4wIbVv8ZGHraYJrzgaN,https://open.spotify.com/track/2la4wIbVv8ZGHraYJrzgaN
Engeyum Eppodhum,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Tamil,2012-07-10,0.7,0.574,0.71,0.239,-5.97,0.0563,182.03,0,8,0.0765,4,35,1445077,0,0,0,Energetic,2sj9zZcndE9Cuwrl97NE0I,https://open.spotify.com/track/2sj9zZcndE9Cuwrl97NE0I
Odivaa Muruga,Dr. Seerkazhi G. Sivachidambaram,/artist/dr-seerkazhi-g-sivachidambaram-35,0.0,Tamil,2012-07-11,0.25,0.745,0.084,0.264,-13.004,0.091,190.94,1,0,0.05,4,88,1997998,0,0,0,Sad,4n4JQUAXjaDMxGuDsIuEWk,https://open.spotify.com/track/4n4JQUAXjaDMxGuDsIuEWk
Rukkumaniye,T.M. Soundararajan|L.R. Eswari,/artist/tm-soundararajan|/artist/lr-eswari-2,0.0,Tamil,2012-07-12,0.23,0.558,0.615,0.689,-2.722,0.07,133.161,1,7,0.0512,4,69,2857264,0,0,0,Energetic,6rJhggppjcs6ZDH12M00Lx,https://open.spotify.com/track/6rJhggppjcs6ZDH12M00Lx
Pillaikku Thanthai,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2012-08-01,0.49,0.78,0.269,0.5,-7.424,0.0903,192.01,1,2,0.052,4,90,6201170,0,0,0,Sad,0WCBgjCoVFTYCkhs0JPqHg,https://open.spotify.com/track/0WCBgjCoVFTYCkhs0JPqHg
Ennai Aalum Mary Thaaye,Jikki,/artist/jikki,0.0,Tamil,2012-08-02,0.0,0.1,0.018,1.0,-9.094,0.0548,122.92,0,5,0.076,4,50,7967811,0,0,0,Sad,5oyEr15PBf2tpD9Dm3ZOjq,https://open.spotify.com/track/5oyEr15PBf2tpD9Dm3ZOjq
En Pattukku,Seergazhi G.Sivachidambaram,/artist/seergazhi-gsivachidambaram,0.0,Tamil,2012-08-03,0.79,0.395,0.33,0.939,-11.889,0.05,150.031,1,8,0.03,4,95,1703879,0,0,0,Sad,6Nfatygo8h8UwSKfLqB529,https://open.spotify.com/track/6Nfatygo8h8UwSKfLqB529
Chippiyirukkuthu,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,0.0,Tamil,2012-08-04,0.62,0.95,0.129,0.6,-7.575,0.0974,130.015,0,6,0.03,4,96,2859200,0,0,0,Sad,6dvZ9YupWV18hSwdDo8jza,https://open.spotify.com/track/6dvZ9YupWV18hSwdDo8jza
Pathiyil Siranthathu,Soolamangalam Sisters,/artist/soolamangalam-sisters,0.0,Tamil,2012-08-04,0.76,0.07,0.399,0.8,-5.711,0.0638,156.014,1,2,0.1,4,100,9350166,0,0,0,Sad,63XokjKxT3rRXZfG8lCWP0,https://open.spotify.com/track/63XokjKxT3rRXZfG8lCWP0
Vaadi Kanne Vennila,Raj Sitaram,/artist/raj-sitaraman,0.0,Tamil,2012-08-05,0.68,0.95,0.469,0.6,-5.77,0.012,137.003,0,6,0.0664,4,89,11349881,0,0,0,Happy,5s7IP1rNVGOVkjCWHx5uxT,https://open.spotify.com/track/5s7IP1rNVGOVkjCWHx5uxT
Kattodu Kuzhal Aada,T.M. Soundararajan|P. Susheela|L.R. Eswari,/artist/tm-soundararajan|/artist/p-suseela-2|/artist/lr-eswari-2,0.0,Tamil,2012-08-07,0.7,0.941,0.583,0.911,-8.872,0.04,129.936,1,0,0.08,4,93,3465348,0,0,0,Happy,3Zu7Fl8cK5fP6pJkULEny0,https://open.spotify.com/track/3Zu7Fl8cK5fP6pJkULEny0
Pesulaavudhe Then,P.B. Sreenivas|P. Susheela,/artist/pb-sreenivas|/artist/p-suseela-2,0.0,Tamil,2012-08-10,0.83,0.96,0.802,0.5,-12.007,0.088,164.942,1,0,0.07,4,26,10466722,0,0,0,Happy,3YRxY3HLCZJv6f0vZz2oNq,https://open.spotify.com/track/3YRxY3HLCZJv6f0vZz2oNq
Malargal Sutti,P. Susheela|Chorus,/artist/p-suseela-2|/artist/chorus,0.0,Tamil,2012-08-11,0.34,0.96,0.112,0.03,-7.221,0.02,125.085,0,0,0.056,4,73,2143106,0,0,0,Sad,75TwXjTXXVOYVh0IeHYLVV,https://open.spotify.com/track/75TwXjTXXVOYVh0IeHYLVV
Oho Oho Manithargale,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2012-09-01,0.87,0.762,0.848,0.188,-6.007,0.05,167.776,1,11,0.05,4,58,11170297,0,0,0,Happy,46CgNgCdQkvDUSWIqlX2lX,https://open.spotify.com/track/46CgNgCdQkvDUSWIqlX2lX
Sppech By Sabapathipillai,S. GOVINDARAJAN,/artist/s-govindarajan-1,0.0,Tamil,2012-09-02,0.78,0.87,0.107,1.0,-2.056,0.0722,169.021,1,8,0.0572,4,26,9280713,0,0,0,Sad,6TgOMECQQjaDNksNlUDkaD,https://open.spotify.com/track/6TgOMECQQjaDNksNlUDkaD
Netroru Menagai,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Tamil,2012-09-02,0.96,0.79,0.773,0.5,-12.171,0.052,137.05,1,0,0.0363,4,100,1513410,0,0,0,Happy,4VuRyB4nunvXNIUH3QmGzb,https://open.spotify.com/track/4VuRyB4nunvXNIUH3QmGzb
Malligai En Mannan,Vani Jairam,/artist/vani-jayaram,0.0,Tamil,2012-09-05,0.42,0.6,0.156,0.74,-8.043,0.04,127.014,0,11,0.0,4,55,10380663,0,0,0,Sad,5JG4mxQ7dvLlE0AD9NxhaN,https://open.spotify.com/track/5JG4mxQ7dvLlE0AD9NxhaN
